,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_width,screen_height,screen_revolution,battery,webcam,weight,price,screen_full
196,Laptop Acer Predator Helios Neo 16 PHN16-72-71UM NH.QNMSV.002 (Intel Core i7-14700HX | 16GB | 1TB | RTX 4070 8GB | 16 inch WQXGA | Win 11 | Đen),Acer,Intel,i7,16.0,32.0,nvidia,SSD,1024,Windows 11,16,2560.0,1600.0,FHD,90.0,1,2.8,51990000.0,2560 x 1600
197,Laptop Asus ROG Zephyrus G16 GU605MV-QR196WS (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX™ 4060 8GB | 16 inch 2.5K 240Hz OLED | Win 11 | Office | Trắng),Asus,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16,2560.0,1600.0,2.5K,90.0,1,1.85,69990000.0,"2560 x 1600, WQXGA"
198,Laptop MSI Cyborg 14 A13VE-090VN (Intel Core i7-13620H | 16GB | 512GB | RTX 4050 | 14.0 inch FHD+ 144Hz | Win11 | Đen),MSI,Intel,i7,16.0,24.0,nvidia,SSD,0,Windows 11,14.0,1920.0,1200.0,FHD,53.5,1,1.6,27990000.0,1920x1200
199,Laptop MSI Cyborg 14 A13UDX (Intel Core i7-13620H | 16GB | 512GB | RTX 3050 | 14.0 inch FHD+ 144Hz | Win11 | Đen),MSI,Intel,i7,16.0,24.0,nvidia,SSD,0,Windows 11,14.0,1920.0,1200.0,FHD,53.5,1,1.6,24990000.0,1920x1200
200,"Laptop Dell Alienware M16 R2 (Core™ Ultra 7-155H, Ram 16GB, SSD 1TB, RTX 4070, 16inch QHD 240Hz)",Dell,Intel,Ultra 7,16.0,24.0,nvidia,SSD,1024,Windows 11,16,2560.0,1600.0,QHD,90.0,1,2.61,55990000.0,2560 x 1600
201,"Laptop Dell Alienware M16 R2 (Core™ Ultra 7-155H, Ram 16GB, SSD 1TB, RTX 4060, 16inch QHD 240Hz)",Dell,Intel,Ultra 7,16.0,24.0,nvidia,SSD,1024,Windows 11,16,2560.0,1600.0,QHD,90.0,1,2.61,50990000.0,2560 x 1600
202,Laptop Asus ROG Zephyrus G16 GU605MV-QR196W (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX™ 4060 8GB | 16 inch 2.5K 240Hz OLED | Win 11 | Trắng),Asus,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16,2560.0,1600.0,2.5K,90.0,1,1.85,67990000.0,"2560 x 1600, WQXGA"
203,Laptop MSI Cyborg 15 AI A1VEK 053VN (Intel Core Ultra 7 155H | 16GB | 512GB | RTX 4050 | 15.6 inch FHD | Win 11 | Đen),MSI,Intel,Ultra 7,16.0,24.0,nvidia,SSD,0,Windows 11,15.6,1920.0,1080.0,FHD,53.5,1,1.98,30990000.0,1920 x 1080
204,Laptop Asus ROG Zephyrus G16 GU605MI-QR116W (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX™ 4070 8GB | 16 inch 2.5K 240Hz OLED | Win 11 | Xám),Asus,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16,2560.0,1600.0,2.5K,90.0,1,1.85,79990000.0,"2560 x 1600, WQXGA"
205,Laptop Acer Gaming Aspire 5 A515-58GM-53PZ NX.KQ4SV.008 (Core™ i5-13420H | 8GB | 512GB SSD | RTX 2050 | 15.6 inch FHD  | Win 11 | Xám),Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,20490000.0,1920 x 1080
